latitude,longitude,satellites,speed,altitude,heading,temperature,bpm,year,month,day,hours,minutes,seconds,centiseconds
45.3457592,9.6882525,9,77.3,60.8,176.7,20.4,88,2021,03,21,16,45,56,40
45.3457202,9.6882552,9,77.7,60.7,177.0,20.4,88,2021,03,21,16,45,56,60
45.3456815,9.6882585,9,77.6,60.7,176.8,20.4,88,2021,03,21,16,45,56,80
45.3456428,9.6882620,9,77.7,60.7,176.7,20.4,88,2021,03,21,16,45,57,00
45.3456037,9.6882650,9,78.0,60.7,176.9,20.4,88,2021,03,21,16,45,57,20
45.3455648,9.6882683,9,77.6,60.9,176.7,20.4,88,2021,03,21,16,45,57,40
45.3455255,9.6882715,9,78.0,60.9,176.7,20.4,88,2021,03,21,16,45,57,60
45.3454863,9.6882747,9,78.2,60.9,176.7,20.4,88,2021,03,21,16,45,57,80
45.3454475,9.6882783,9,77.9,61.0,176.5,20.4,88,2021,03,21,16,45,58,00
45.3454083,9.6882818,9,78.1,61.1,176.4,20.4,88,2021,03,21,16,45,58,20
45.3453688,9.6882852,9,78.6,61.1,176.3,20.4,88,2021,03,21,16,45,58,40
45.3453298,9.6882893,9,78.5,61.1,175.8,20.4,88,2021,03,21,16,45,58,60
45.3452902,9.6882938,9,78.4,61.4,175.3,20.4,88,2021,03,21,16,45,58,80
45.3452508,9.6882983,9,78.8,61.4,175.1,20.4,88,2021,03,21,16,45,59,00
45.3452118,9.6883043,9,78.6,61.4,174.1,20.4,88,2021,03,21,16,45,59,20
45.3451720,9.6883105,9,79.2,61.6,173.7,20.4,88,2021,03,21,16,45,59,40
45.3451330,9.6883180,9,79.1,61.6,172.7,20.4,88,2021,03,21,16,45,59,60
45.3450932,9.6883260,9,79.2,61.8,171.9,20.4,88,2021,03,21,16,45,59,80
45.3450538,9.6883350,9,79.3,62.0,170.9,20.4,89,2021,03,21,16,46,00,00
45.3450150,9.6883448,9,79.3,62.0,169.9,20.4,89,2021,03,21,16,46,00,20
45.3449757,9.6883548,9,79.5,62.1,169.5,20.4,89,2021,03,21,16,46,00,40
45.3449363,9.6883653,9,79.7,62.2,169.1,20.4,89,2021,03,21,16,46,00,60
45.3448973,9.6883767,9,79.6,62.3,168.5,20.4,89,2021,03,21,16,46,00,80
45.3448580,9.6883882,9,79.8,62.4,168.1,20.4,89,2021,03,21,16,46,01,00
45.3448185,9.6884002,9,80.1,62.5,167.7,20.4,91,2021,03,21,16,46,01,20
45.3447792,9.6884125,9,80.3,62.6,167.3,20.4,91,2021,03,21,16,46,01,40
45.3447393,9.6884253,9,80.3,62.9,166.9,20.4,91,2021,03,21,16,46,01,60
45.3446997,9.6884387,9,80.3,63.2,166.5,20.4,91,2021,03,21,16,46,01,80
45.3446603,9.6884522,9,80.4,63.3,166.4,20.4,91,2021,03,21,16,46,02,00
45.3446207,9.6884652,9,80.6,63.5,166.6,20.4,91,2021,03,21,16,46,02,20
45.3445815,9.6884788,9,80.6,63.6,166.3,20.4,91,2021,03,21,16,46,02,40
45.3445418,9.6884923,9,80.7,63.7,166.3,20.4,91,2021,03,21,16,46,02,60
45.3445020,9.6885058,9,81.0,63.8,166.2,20.4,91,2021,03,21,16,46,02,80
45.3444620,9.6885195,9,81.2,64.0,166.1,20.4,91,2021,03,21,16,46,03,00
45.3444222,9.6885335,9,81.4,64.2,166.0,20.4,91,2021,03,21,16,46,03,20
45.3443823,9.6885475,9,81.6,64.4,165.9,20.4,91,2021,03,21,16,46,03,40
45.3443427,9.6885613,9,81.6,64.4,166.0,20.4,91,2021,03,21,16,46,03,60
45.3443028,9.6885755,9,81.6,64.5,165.8,20.4,91,2021,03,21,16,46,03,80
45.3442628,9.6885893,9,81.7,64.6,165.9,20.4,90,2021,03,21,16,46,04,00
45.3442230,9.6886040,9,81.7,64.8,165.6,20.4,90,2021,03,21,16,46,04,20
45.3441828,9.6886183,9,81.9,65.0,165.6,20.4,90,2021,03,21,16,46,04,40
45.3441427,9.6886328,9,82.1,65.1,165.6,20.4,90,2021,03,21,16,46,04,60
45.3441027,9.6886472,9,82.1,65.3,165.6,20.4,90,2021,03,21,16,46,04,80
45.3440625,9.6886615,9,82.1,65.4,165.7,20.4,90,2021,03,21,16,46,05,00
45.3440222,9.6886758,9,82.5,65.6,165.6,20.4,89,2021,03,21,16,46,05,20
45.3439818,9.6886900,9,82.5,65.7,165.7,20.4,89,2021,03,21,16,46,05,40
45.3439415,9.6887045,9,82.5,65.9,165.7,20.4,89,2021,03,21,16,46,05,60
45.3439013,9.6887192,9,82.6,66.0,165.6,20.4,89,2021,03,21,16,46,05,80
45.3438612,9.6887335,9,82.6,66.1,165.6,20.4,89,2021,03,21,16,46,06,00
45.3438210,9.6887480,9,82.6,66.2,165.7,20.4,89,2021,03,21,16,46,06,20
45.3437808,9.6887627,9,82.6,66.3,165.5,20.4,89,2021,03,21,16,46,06,40
45.3437408,9.6887770,9,82.7,66.4,165.5,20.4,88,2021,03,21,16,46,06,60
45.3437007,9.6887915,9,82.8,66.4,165.4,20.4,88,2021,03,21,16,46,06,80
45.3436602,9.6888057,9,83.0,66.4,165.7,20.4,88,2021,03,21,16,46,07,00
45.3436195,9.6888200,10,83.0,66.6,165.7,20.4,88,2021,03,21,16,46,07,20
45.3435793,9.6888347,10,83.0,66.6,165.5,20.4,88,2021,03,21,16,46,07,40
45.3435385,9.6888490,10,83.3,66.7,165.8,20.4,88,2021,03,21,16,46,07,60
45.3434977,9.6888633,10,83.4,66.8,165.8,20.4,88,2021,03,21,16,46,07,80
45.3434572,9.6888777,10,83.3,66.9,165.9,20.4,89,2021,03,21,16,46,08,00
45.3434163,9.6888920,10,83.6,67.0,165.9,20.4,89,2021,03,21,16,46,08,20
45.3433757,9.6889065,10,83.7,67.0,166.0,20.4,89,2021,03,21,16,46,08,40
45.3433348,9.6889207,10,83.9,67.1,166.0,20.4,89,2021,03,21,16,46,08,60
45.3432938,9.6889350,10,84.1,67.1,166.1,20.4,89,2021,03,21,16,46,08,80
45.3432530,9.6889495,10,84.2,67.1,166.0,20.4,89,2021,03,21,16,46,09,00
45.3432122,9.6889642,10,84.2,67.1,165.9,20.4,89,2021,03,21,16,46,09,20
45.3431712,9.6889785,10,84.4,67.1,165.9,20.4,90,2021,03,21,16,46,09,40
45.3431303,9.6889932,10,84.4,67.1,165.9,20.4,90,2021,03,21,16,46,09,60
45.3430893,9.6890078,10,84.7,67.1,165.9,20.4,90,2021,03,21,16,46,09,80
45.3430483,9.6890222,10,84.7,67.1,166.0,20.4,90,2021,03,21,16,46,10,00
45.3430072,9.6890368,10,84.8,67.1,165.9,20.4,90,2021,03,21,16,46,10,20
45.3429657,9.6890513,10,85.0,67.2,166.0,20.4,90,2021,03,21,16,46,10,40
45.3429243,9.6890662,10,85.1,67.2,165.9,20.4,90,2021,03,21,16,46,10,60
45.3428830,9.6890810,10,85.1,67.3,165.9,20.4,90,2021,03,21,16,46,10,80
45.3428415,9.6890957,10,85.3,67.4,165.9,20.4,90,2021,03,21,16,46,11,00
45.3428002,9.6891103,10,85.4,67.4,166.0,20.4,90,2021,03,21,16,46,11,20
45.3427585,9.6891252,10,85.6,67.4,166.0,20.4,90,2021,03,21,16,46,11,40
45.3427168,9.6891398,10,85.7,67.4,166.1,20.4,90,2021,03,21,16,46,11,60
45.3426750,9.6891545,10,85.8,67.5,166.1,20.4,90,2021,03,21,16,46,11,80
45.3426332,9.6891690,10,85.9,67.6,166.1,20.4,90,2021,03,21,16,46,12,00
45.3425913,9.6891838,10,86.1,67.6,166.0,20.4,90,2021,03,21,16,46,12,20
45.3425497,9.6891985,10,86.0,67.6,166.1,20.4,90,2021,03,21,16,46,12,40
45.3425080,9.6892133,10,86.1,67.6,166.0,20.4,90,2021,03,21,16,46,12,60
45.3424662,9.6892282,10,86.2,67.6,166.1,20.4,90,2021,03,21,16,46,12,80
45.3424243,9.6892430,10,86.3,67.6,166.1,20.4,90,2021,03,21,16,46,13,00
45.3423825,9.6892577,10,86.2,67.6,166.1,20.4,90,2021,03,21,16,46,13,20
45.3423407,9.6892725,10,86.4,67.6,166.2,20.4,90,2021,03,21,16,46,13,40
45.3422988,9.6892872,10,86.5,67.7,166.2,20.4,90,2021,03,21,16,46,13,60
45.3422568,9.6893022,10,86.5,67.6,166.1,20.4,90,2021,03,21,16,46,13,80
45.3422150,9.6893170,10,86.4,67.6,166.1,20.4,90,2021,03,21,16,46,14,00
45.3421728,9.6893317,10,86.8,67.7,166.2,20.4,90,2021,03,21,16,46,14,20
45.3421307,9.6893463,10,86.7,67.7,166.1,20.4,90,2021,03,21,16,46,14,40
45.3420885,9.6893613,10,86.8,67.7,166.0,20.4,90,2021,03,21,16,46,14,60
45.3420463,9.6893762,10,86.8,67.8,166.0,20.4,89,2021,03,21,16,46,14,80
45.3420042,9.6893910,10,86.8,67.8,166.0,20.4,89,2021,03,21,16,46,15,00
45.3419618,9.6894058,10,86.9,67.8,166.0,20.4,89,2021,03,21,16,46,15,20
45.3419195,9.6894205,10,87.0,67.8,166.2,20.4,89,2021,03,21,16,46,15,40
45.3418773,9.6894353,10,87.1,67.8,166.1,20.4,89,2021,03,21,16,46,15,60
45.3418350,9.6894500,10,87.0,67.8,166.0,20.4,89,2021,03,21,16,46,15,80
45.3417927,9.6894648,10,87.2,67.8,166.0,20.4,89,2021,03,21,16,46,16,00
45.3417503,9.6894795,10,87.3,67.8,166.2,20.4,88,2021,03,21,16,46,16,20
45.3417080,9.6894940,10,87.1,67.8,166.3,20.4,88,2021,03,21,16,46,16,40
45.3416653,9.6895085,10,87.3,67.9,166.4,20.4,88,2021,03,21,16,46,16,60
45.3416228,9.6895233,10,87.5,67.9,166.2,20.4,88,2021,03,21,16,46,16,80
45.3415802,9.6895380,10,87.5,67.9,166.2,20.4,88,2021,03,21,16,46,17,00
45.3415377,9.6895530,10,87.6,68.0,166.1,20.4,88,2021,03,21,16,46,17,20
45.3414948,9.6895678,10,87.8,68.0,166.2,20.4,90,2021,03,21,16,46,17,40
45.3414523,9.6895832,10,87.8,68.1,165.8,20.4,90,2021,03,21,16,46,17,60
45.3414097,9.6895983,10,87.9,68.1,165.7,20.5,90,2021,03,21,16,46,17,80
45.3413668,9.6896138,10,88.1,68.2,165.6,20.5,90,2021,03,21,16,46,18,00
45.3413240,9.6896292,10,88.3,68.2,165.6,20.5,90,2021,03,21,16,46,18,20
45.3412813,9.6896440,10,88.1,68.2,166.0,20.5,90,2021,03,21,16,46,18,40
45.3412385,9.6896592,10,88.2,68.2,166.0,20.5,91,2021,03,21,16,46,18,60
45.3411957,9.6896743,10,88.2,68.2,166.0,20.5,91,2021,03,21,16,46,18,80
45.3411528,9.6896893,10,88.2,68.2,166.0,20.5,91,2021,03,21,16,46,19,00
45.3411100,9.6897045,10,88.3,68.3,165.9,20.5,91,2021,03,21,16,46,19,20
45.3410670,9.6897197,10,88.4,68.2,165.9,20.5,91,2021,03,21,16,46,19,40
45.3410242,9.6897347,10,88.3,68.3,165.9,20.5,91,2021,03,21,16,46,19,60
45.3409813,9.6897498,10,88.4,68.3,165.9,20.5,91,2021,03,21,16,46,19,80
45.3409383,9.6897648,10,88.5,68.3,166.0,20.5,91,2021,03,21,16,46,20,00
45.3408953,9.6897800,10,88.5,68.3,166.0,20.5,91,2021,03,21,16,46,20,20
45.3408523,9.6897952,10,88.4,68.3,165.9,20.5,91,2021,03,21,16,46,20,40
45.3408093,9.6898103,10,88.6,68.3,165.9,20.5,91,2021,03,21,16,46,20,60
45.3407665,9.6898255,10,88.6,68.3,166.0,20.5,91,2021,03,21,16,46,20,80
45.3407233,9.6898407,10,88.6,68.3,166.0,20.5,91,2021,03,21,16,46,21,00
45.3406803,9.6898558,10,88.8,68.4,166.0,20.5,91,2021,03,21,16,46,21,20
45.3406372,9.6898707,10,88.7,68.3,166.2,20.5,90,2021,03,21,16,46,21,40
45.3405942,9.6898858,10,88.9,68.3,166.2,20.5,90,2021,03,21,16,46,21,60
45.3405510,9.6899007,10,88.9,68.3,166.4,20.5,90,2021,03,21,16,46,21,80
45.3405080,9.6899157,10,88.9,68.3,166.3,20.5,90,2021,03,21,16,46,22,00
45.3404648,9.6899305,10,88.9,68.3,166.4,20.5,90,2021,03,21,16,46,22,20
45.3404220,9.6899457,10,88.7,68.2,166.2,20.5,90,2021,03,21,16,46,22,40
45.3403792,9.6899605,10,88.7,68.2,166.2,20.5,90,2021,03,21,16,46,22,60
45.3403363,9.6899755,10,88.6,68.1,166.2,20.5,88,2021,03,21,16,46,22,80
45.3402933,9.6899903,10,88.5,68.1,166.3,20.5,88,2021,03,21,16,46,23,00
45.3402505,9.6900053,10,88.5,68.1,166.3,20.5,88,2021,03,21,16,46,23,20
45.3402075,9.6900202,10,88.4,68.1,166.3,20.5,88,2021,03,21,16,46,23,40
45.3401645,9.6900348,10,88.4,68.2,166.4,20.5,88,2021,03,21,16,46,23,60
45.3401215,9.6900497,10,88.4,68.2,166.4,20.5,88,2021,03,21,16,46,23,80
45.3400785,9.6900645,10,88.3,68.3,166.3,20.5,87,2021,03,21,16,46,24,00
45.3400358,9.6900798,12,88.3,68.3,166.2,20.5,87,2021,03,21,16,46,24,20
45.3399928,9.6900950,12,88.5,68.4,166.1,20.5,87,2021,03,21,16,46,24,40
45.3399502,9.6901103,12,88.2,68.4,165.9,20.5,87,2021,03,21,16,46,24,60
45.3399070,9.6901258,12,88.5,68.5,165.8,20.5,87,2021,03,21,16,46,24,80
45.3398643,9.6901418,12,88.3,68.6,165.4,20.5,87,2021,03,21,16,46,25,00
45.3398217,9.6901583,12,88.5,68.6,164.9,20.5,87,2021,03,21,16,46,25,20
45.3397792,9.6901757,12,88.6,68.7,164.4,20.5,87,2021,03,21,16,46,25,40
45.3397368,9.6901937,12,88.5,68.8,163.6,20.5,87,2021,03,21,16,46,25,60
45.3396947,9.6902127,12,88.6,68.8,162.8,20.5,90,2021,03,21,16,46,25,80
45.3396527,9.6902325,12,88.7,68.8,162.0,20.5,90,2021,03,21,16,46,26,00
45.3396112,9.6902535,12,88.7,68.9,160.9,20.5,90,2021,03,21,16,46,26,20
45.3395697,9.6902757,12,88.7,68.9,159.9,20.5,90,2021,03,21,16,46,26,40
45.3394475,9.6903480,12,88.5,69.1,157.0,20.5,91,2021,03,21,16,46,27,00
45.3394075,9.6903742,12,88.6,69.1,156.1,20.5,91,2021,03,21,16,46,27,20
45.3393677,9.6904010,12,88.7,69.2,155.3,20.5,91,2021,03,21,16,46,27,40
45.3393280,9.6904287,12,88.6,69.2,154.5,20.5,91,2021,03,21,16,46,27,60
45.3392885,9.6904568,12,88.7,69.3,153.9,20.5,91,2021,03,21,16,46,27,80
45.3392492,9.6904855,12,88.7,69.3,153.3,20.5,91,2021,03,21,16,46,28,00
45.3392100,9.6905147,12,88.6,69.4,152.8,20.5,91,2021,03,21,16,46,28,20
45.3391708,9.6905442,12,88.6,69.5,152.4,20.5,91,2021,03,21,16,46,28,40
45.3391320,9.6905737,12,88.5,69.5,152.3,20.5,91,2021,03,21,16,46,28,60
45.3390930,9.6906032,12,88.5,69.5,152.1,20.5,91,2021,03,21,16,46,28,80
45.3390540,9.6906327,12,88.6,69.5,152.2,20.6,91,2021,03,21,16,46,29,00
45.3390150,9.6906622,12,88.6,69.5,152.1,20.6,91,2021,03,21,16,46,29,20
45.3389757,9.6906915,12,88.6,69.4,152.1,20.6,91,2021,03,21,16,46,29,40
45.3389365,9.6907207,12,88.6,69.4,152.2,20.6,91,2021,03,21,16,46,29,60
45.3388975,9.6907500,12,88.3,69.4,152.1,20.6,91,2021,03,21,16,46,29,80
45.3388583,9.6907792,12,88.2,69.5,152.2,20.6,91,2021,03,21,16,46,30,00
45.3388195,9.6908082,12,87.9,69.4,152.1,20.6,91,2021,03,21,16,46,30,20
45.3387805,9.6908372,12,87.8,69.4,152.1,20.6,90,2021,03,21,16,46,30,40
45.3387420,9.6908660,12,87.3,69.4,152.1,20.6,90,2021,03,21,16,46,30,60
45.3387033,9.6908948,12,87.3,69.4,152.0,20.6,90,2021,03,21,16,46,30,80
45.3386648,9.6909237,12,87.0,69.3,152.1,20.6,90,2021,03,21,16,46,31,00
45.3386267,9.6909522,12,86.4,69.4,152.2,20.6,90,2021,03,21,16,46,31,20
45.3385887,9.6909807,12,86.2,69.3,152.0,20.6,90,2021,03,21,16,46,31,40
45.3385508,9.6910092,12,85.7,69.2,151.9,20.6,90,2021,03,21,16,46,31,60
45.3385135,9.6910377,12,85.3,69.1,151.9,20.6,90,2021,03,21,16,46,31,80
45.3384760,9.6910663,12,85.0,69.1,151.6,20.6,92,2021,03,21,16,46,32,00
45.3384388,9.6910947,12,84.6,69.0,151.7,20.6,92,2021,03,21,16,46,32,20
45.3384020,9.6911230,12,84.1,69.0,151.6,20.6,92,2021,03,21,16,46,32,40
45.3383652,9.6911512,12,83.8,69.0,151.6,20.6,92,2021,03,21,16,46,32,60
45.3383283,9.6911792,12,83.5,69.0,151.7,20.6,92,2021,03,21,16,46,32,80
45.3382917,9.6912068,12,83.0,69.0,151.8,20.6,92,2021,03,21,16,46,33,00
45.3382552,9.6912343,12,82.6,69.0,151.9,20.6,93,2021,03,21,16,46,33,20
45.3382190,9.6912618,12,82.2,69.0,151.7,20.6,93,2021,03,21,16,46,33,40
45.3381828,9.6912892,12,82.0,69.0,151.8,20.6,93,2021,03,21,16,46,33,60
45.3381468,9.6913165,12,81.7,68.9,151.8,20.6,93,2021,03,21,16,46,33,80
45.3381112,9.6913438,12,81.3,69.0,151.7,20.6,93,2021,03,21,16,46,34,00
45.3380753,9.6913712,12,81.2,68.9,151.7,20.6,93,2021,03,21,16,46,34,20
45.3380398,9.6913985,12,80.8,68.9,151.5,20.6,92,2021,03,21,16,46,34,40
45.3380043,9.6914258,12,80.6,68.9,151.5,20.6,92,2021,03,21,16,46,34,60
45.3379692,9.6914530,12,80.2,68.9,151.4,20.6,92,2021,03,21,16,46,34,80
45.3379342,9.6914803,12,80.2,68.8,151.4,20.6,92,2021,03,21,16,46,35,00
45.3378992,9.6915078,12,79.9,68.8,151.3,20.6,92,2021,03,21,16,46,35,20
45.3378643,9.6915348,12,79.7,68.8,151.3,20.6,92,2021,03,21,16,46,35,40
45.3378295,9.6915622,12,79.5,68.8,151.2,20.6,92,2021,03,21,16,46,35,60
45.3377950,9.6915893,12,79.2,68.8,151.2,20.6,92,2021,03,21,16,46,35,80
45.3377603,9.6916163,12,79.2,68.7,151.2,20.6,91,2021,03,21,16,46,36,00
45.3377258,9.6916432,12,78.9,68.8,151.3,20.6,91,2021,03,21,16,46,36,20
45.3376915,9.6916698,12,78.4,68.8,151.4,20.6,91,2021,03,21,16,46,36,40
45.3376572,9.6916963,12,78.3,68.8,151.4,20.6,91,2021,03,21,16,46,36,60
45.3376230,9.6917227,12,77.7,68.8,151.5,20.6,91,2021,03,21,16,46,36,80
45.3375888,9.6917488,12,77.6,68.7,151.6,20.6,91,2021,03,21,16,46,37,00
45.3375550,9.6917752,12,77.2,68.7,151.4,20.6,91,2021,03,21,16,46,37,20
45.3375212,9.6918012,12,77.1,68.7,151.6,20.6,91,2021,03,21,16,46,37,40
45.3374875,9.6918268,12,76.8,68.6,151.8,20.6,91,2021,03,21,16,46,37,60
45.3374540,9.6918525,12,76.5,68.7,151.6,20.6,91,2021,03,21,16,46,37,80
45.3374205,9.6918778,12,76.0,68.6,151.9,20.6,91,2021,03,21,16,46,38,00
45.3373875,9.6919037,12,75.8,68.6,151.4,20.6,91,2021,03,21,16,46,38,20
45.3373545,9.6919292,12,75.4,68.6,151.6,20.6,91,2021,03,21,16,46,38,40
45.3373217,9.6919548,12,75.2,68.5,151.5,20.6,91,2021,03,21,16,46,38,60
45.3372887,9.6919798,12,74.9,68.5,151.8,20.6,91,2021,03,21,16,46,38,80
45.3372562,9.6920048,12,74.4,68.5,151.8,20.6,91,2021,03,21,16,46,39,00
45.3372233,9.6920295,12,74.4,68.5,152.1,20.6,91,2021,03,21,16,46,39,20
45.3371907,9.6920538,12,73.9,68.5,152.4,20.6,91,2021,03,21,16,46,39,40
45.3371575,9.6920772,12,73.7,68.6,153.0,20.6,91,2021,03,21,16,46,39,60
45.3371247,9.6921002,12,73.3,68.6,153.4,20.6,91,2021,03,21,16,46,39,80
45.3370915,9.6921223,12,72.9,68.7,154.2,20.6,91,2021,03,21,16,46,40,00
45.3370580,9.6921435,12,73.0,68.7,155.2,20.7,91,2021,03,21,16,46,40,20
45.3370243,9.6921643,12,72.9,68.7,155.8,20.7,91,2021,03,21,16,46,40,40
45.3369908,9.6921843,12,72.7,68.7,156.7,20.7,91,2021,03,21,16,46,40,60
45.3369572,9.6922038,12,72.3,68.7,157.8,20.7,91,2021,03,21,16,46,40,80
45.3369237,9.6922222,12,72.0,68.7,158.8,20.7,91,2021,03,21,16,46,41,00
45.3368900,9.6922398,12,71.8,68.7,159.6,20.7,91,2021,03,21,16,46,41,20
45.3368563,9.6922568,12,71.4,68.7,160.2,20.7,91,2021,03,21,16,46,41,40
45.3368228,9.6922728,12,70.9,68.7,161.2,20.7,91,2021,03,21,16,46,41,60
45.3367895,9.6922880,12,70.6,68.7,161.9,20.7,91,2021,03,21,16,46,41,80
45.3367560,9.6923028,12,70.2,68.7,162.6,20.7,91,2021,03,21,16,46,42,00
45.3367225,9.6923165,12,69.9,68.7,163.4,20.7,91,2021,03,21,16,46,42,20
45.3366892,9.6923302,12,69.5,68.6,163.9,20.7,91,2021,03,21,16,46,42,40
45.3366560,9.6923433,12,69.2,68.6,164.4,20.7,91,2021,03,21,16,46,42,60
45.3366230,9.6923562,12,68.8,68.5,164.8,20.7,91,2021,03,21,16,46,42,80
45.3365898,9.6923687,12,68.6,68.5,165.1,20.7,91,2021,03,21,16,46,43,00
45.3365568,9.6923808,12,68.3,68.5,165.4,20.7,91,2021,03,21,16,46,43,20
45.3365238,9.6923928,12,68.0,68.5,165.6,20.7,91,2021,03,21,16,46,43,40
45.3364912,9.6924045,12,67.7,68.4,165.8,20.7,91,2021,03,21,16,46,43,60
45.3364587,9.6924163,12,67.4,68.4,165.7,20.7,91,2021,03,21,16,46,43,80
45.3364262,9.6924280,12,66.9,68.4,165.6,20.7,91,2021,03,21,16,46,44,00
45.3363937,9.6924393,12,66.6,68.4,165.8,20.7,91,2021,03,21,16,46,44,20
45.3363617,9.6924507,12,66.0,68.4,165.8,20.7,91,2021,03,21,16,46,44,40
45.3363300,9.6924618,12,65.4,68.4,165.9,20.7,91,2021,03,21,16,46,44,60
45.3362987,9.6924728,12,64.5,68.3,166.1,20.7,91,2021,03,21,16,46,44,80
45.3362678,9.6924835,12,63.7,68.3,166.3,20.7,90,2021,03,21,16,46,45,00
45.3362375,9.6924940,12,62.7,68.3,166.2,20.7,90,2021,03,21,16,46,45,20
45.3362075,9.6925043,12,62.1,68.3,166.4,20.7,90,2021,03,21,16,46,45,40
45.3361777,9.6925147,12,61.5,68.3,166.5,20.7,90,2021,03,21,16,46,45,60
45.3361478,9.6925252,12,61.3,68.4,166.2,20.7,90,2021,03,21,16,46,45,80
45.3361182,9.6925352,12,60.9,68.4,166.5,20.7,90,2021,03,21,16,46,46,00
45.3360888,9.6925455,12,60.5,68.4,166.4,20.7,90,2021,03,21,16,46,46,20
45.3360593,9.6925555,12,60.5,68.4,166.4,20.7,90,2021,03,21,16,46,46,40
45.3360302,9.6925658,12,60.4,68.4,166.2,20.7,90,2021,03,21,16,46,46,60
45.3360007,9.6925758,12,60.6,68.3,166.3,20.7,90,2021,03,21,16,46,46,80
45.3359712,9.6925862,12,60.9,68.3,166.4,20.7,90,2021,03,21,16,46,47,00
45.3359417,9.6925965,12,60.8,68.3,166.1,20.7,90,2021,03,21,16,46,47,20
45.3359117,9.6926068,12,61.3,68.3,166.2,20.7,90,2021,03,21,16,46,47,40
45.3358818,9.6926173,12,61.5,68.2,166.1,20.7,90,2021,03,21,16,46,47,60
45.3358518,9.6926280,12,61.6,68.2,165.9,20.7,91,2021,03,21,16,46,47,80
45.3358220,9.6926387,12,61.8,68.2,166.0,20.7,91,2021,03,21,16,46,48,00
45.3357920,9.6926492,12,61.9,68.2,166.1,20.7,91,2021,03,21,16,46,48,20
45.3357620,9.6926597,12,61.8,68.1,166.1,20.7,91,2021,03,21,16,46,48,40
45.3357322,9.6926703,12,61.5,68.1,165.9,20.7,91,2021,03,21,16,46,48,60
45.3357025,9.6926808,12,61.5,68.1,166.1,20.7,91,2021,03,21,16,46,48,80
45.3356730,9.6926915,12,61.3,68.1,165.8,20.7,91,2021,03,21,16,46,49,00
45.3356433,9.6927013,12,60.9,68.0,166.3,20.7,91,2021,03,21,16,46,49,20
45.3356138,9.6927118,12,61.0,68.0,166.1,20.7,91,2021,03,21,16,46,49,40
45.3355847,9.6927220,12,60.5,68.0,166.2,20.7,91,2021,03,21,16,46,49,60
45.3355557,9.6927320,12,60.1,68.0,166.4,20.7,91,2021,03,21,16,46,49,80
45.3355267,9.6927420,12,59.9,67.9,166.4,20.7,91,2021,03,21,16,46,50,00
45.3354978,9.6927522,12,59.8,67.9,166.2,20.7,91,2021,03,21,16,46,50,20
45.3354692,9.6927622,12,59.4,67.8,166.3,20.7,91,2021,03,21,16,46,50,40
45.3354405,9.6927723,12,59.0,67.8,166.2,20.7,91,2021,03,21,16,46,50,60
45.3354120,9.6927823,12,58.8,67.8,166.2,20.7,91,2021,03,21,16,46,50,80
45.3353837,9.6927925,12,58.4,67.9,166.1,20.7,91,2021,03,21,16,46,51,00
45.3353557,9.6928023,12,58.1,67.8,166.1,20.7,91,2021,03,21,16,46,51,20
45.3353275,9.6928122,12,57.7,67.9,166.4,20.8,91,2021,03,21,16,46,51,40
45.3352995,9.6928220,12,57.5,67.9,166.5,20.8,90,2021,03,21,16,46,51,60
45.3352718,9.6928317,12,57.2,67.8,166.5,20.8,90,2021,03,21,16,46,51,80
45.3352442,9.6928412,12,56.7,67.9,166.6,20.8,90,2021,03,21,16,46,52,00
45.3352163,9.6928505,12,56.7,67.9,166.5,20.8,90,2021,03,21,16,46,52,20
45.3351890,9.6928598,12,56.5,67.8,166.7,20.8,90,2021,03,21,16,46,52,40
45.3351617,9.6928692,12,56.3,67.8,166.6,20.8,90,2021,03,21,16,46,52,60
45.3351343,9.6928782,12,56.1,67.8,166.6,20.8,90,2021,03,21,16,46,52,80
45.3351073,9.6928872,12,55.9,67.8,166.6,20.8,90,2021,03,21,16,46,53,00
45.3350800,9.6928962,12,55.9,67.8,166.7,20.8,90,2021,03,21,16,46,53,20
45.3349988,9.6929233,12,55.6,67.9,166.6,20.8,90,2021,03,21,16,46,53,80
45.3349718,9.6929325,12,55.6,67.9,166.6,20.8,90,2021,03,21,16,46,54,00
45.3349448,9.6929415,12,55.5,67.9,166.7,20.8,90,2021,03,21,16,46,54,20
45.3349178,9.6929507,12,55.7,67.8,166.7,20.8,90,2021,03,21,16,46,54,40
45.3348908,9.6929597,12,55.4,67.9,166.8,20.8,90,2021,03,21,16,46,54,60
45.3348640,9.6929683,12,55.2,67.9,167.0,20.8,90,2021,03,21,16,46,54,80
45.3348370,9.6929767,12,55.3,67.9,167.5,20.8,90,2021,03,21,16,46,55,00
45.3348100,9.6929845,12,55.1,67.9,168.1,20.8,90,2021,03,21,16,46,55,20
45.3347828,9.6929918,12,55.2,67.9,168.7,20.8,90,2021,03,21,16,46,55,40
45.3347558,9.6929990,12,55.0,67.9,169.2,20.8,91,2021,03,21,16,46,55,60
45.3347287,9.6930058,12,55.1,67.9,169.7,20.8,91,2021,03,21,16,46,55,80
45.3347015,9.6930128,12,55.2,67.9,169.6,20.8,91,2021,03,21,16,46,56,00
45.3346743,9.6930188,12,54.9,68.0,170.6,20.8,91,2021,03,21,16,46,56,20
